ORG_NAME,Part of OrgUnit,ORG_UNIT,Standard Geographical Classification,YEAR,SOURCE,SUB_SECTOR,Building Type,CONNECTION,kWh,GJ,Emissions (tonnes CO2e)
Capital Unincorporated Areas,Capital Regional District,2005917,17999,2022,BC Hydro,Res,SINGLE/DUPLEX,"13,684","214,837,467","773,415","2,947"
Cowichan Valley Unincorporated Areas,Cowichan Valley Regional District,2005919,19999,2022,BC Hydro,CSMI,CONSTRUCTION,56,"825,440","2,972","1,650"
Cowichan Valley Unincorporated Areas,Cowichan Valley Regional District,2005919,19999,2022,BC Hydro,CSMI,FOOD RETAIL,30,"11,714,800","42,173","1,650"
Cowichan Valley Unincorporated Areas,Cowichan Valley Regional District,2005919,19999,2022,BC Hydro,CSMI,HEALTH SERVICES,21,"1,609,392","5,794","1,650"
Cowichan Valley Unincorporated Areas,Cowichan Valley Regional District,2005919,19999,2022,BC Hydro,CSMI,HOTELS,108,"8,573,825","30,866","1,650"
Cowichan Valley Unincorporated Areas,Cowichan Valley Regional District,2005919,19999,2022,BC Hydro,CSMI,IND_AGRICULTURE,654,"26,713,555","96,169","1,650"
Cowichan Valley Unincorporated Areas,Cowichan Valley Regional District,2005919,19999,2022,BC Hydro,CSMI,IND_CHEMICAL,5,"69,100",249,"1,650"
Cowichan Valley Unincorporated Areas,Cowichan Valley Regional District,2005919,19999,2022,BC Hydro,CSMI,IND_FOOD/BEVERAGES,61,"5,900,249","21,241","1,650"
Cowichan Valley Unincorporated Areas,Cowichan Valley Regional District,2005919,19999,2022,BC Hydro,CSMI,IND_MANUFACTURING,142,"9,310,942","33,519","1,650"
Cowichan Valley Unincorporated Areas,Cowichan Valley Regional District,2005919,19999,2022,BC Hydro,CSMI,IND_MUNICIPAL PUMPING,153,"4,220,584","15,194","1,650"
Cowichan Valley Unincorporated Areas,Cowichan Valley Regional District,2005919,19999,2022,BC Hydro,CSMI,IND_NON-BUILDINGS,306,"7,552,566","27,189","1,650"
Cowichan Valley Unincorporated Areas,Cowichan Valley Regional District,2005919,19999,2022,BC Hydro,CSMI,IND_OTHER INDUSTRIAL,79,"1,925,197","6,931","1,650"
Cowichan Valley Unincorporated Areas,Cowichan Valley Regional District,2005919,19999,2022,BC Hydro,CSMI,IND_TRANSPORTATION,33,"524,771","1,889","1,650"
Cowichan Valley Unincorporated Areas,Cowichan Valley Regional District,2005919,19999,2022,BC Hydro,CSMI,IND_WOOD,50,"3,935,780","14,169","1,650"
Cowichan Valley Unincorporated Areas,Cowichan Valley Regional District,2005919,19999,2022,BC Hydro,CSMI,IRRIGATION,108,"1,428,006","5,141","1,650"
Cowichan Valley Unincorporated Areas,Cowichan Valley Regional District,2005919,19999,2022,BC Hydro,CSMI,NON-FOOD RETAIL,330,"10,954,862","39,438","1,650"
Cowichan Valley Unincorporated Areas,Cowichan Valley Regional District,2005919,19999,2022,BC Hydro,CSMI,NURSING HOME,8,"1,328,389","4,782","1,650"
Cowichan Valley Unincorporated Areas,Cowichan Valley Regional District,2005919,19999,2022,BC Hydro,CSMI,OFFICES,411,"13,986,922","50,353","1,650"
Cowichan Valley Unincorporated Areas,Cowichan Valley Regional District,2005919,19999,2022,BC Hydro,CSMI,OTHER COMMERCIAL,116,"6,966,809","25,081","1,650"
Cowichan Valley Unincorporated Areas,Cowichan Valley Regional District,2005919,19999,2022,BC Hydro,CSMI,PUBLIC EV CHARGING,0,0,0,"1,650"
Cowichan Valley Unincorporated Areas,Cowichan Valley Regional District,2005919,19999,2022,BC Hydro,CSMI,PUBLIC HOSPITAL,0,0,0,"1,650"
Cowichan Valley Unincorporated Areas,Cowichan Valley Regional District,2005919,19999,2022,BC Hydro,CSMI,RESTAURANT,72,"5,586,896","20,113","1,650"
Cowichan Valley Unincorporated Areas,Cowichan Valley Regional District,2005919,19999,2022,BC Hydro,CSMI,SCHOOL,43,"8,861,533","31,902","1,650"
Cowichan Valley Unincorporated Areas,Cowichan Valley Regional District,2005919,19999,2022,BC Hydro,CSMI,STREET LIGHT,150,"417,341","1,502","1,650"
Cowichan Valley Unincorporated Areas,Cowichan Valley Regional District,2005919,19999,2022,BC Hydro,CSMI,UNIVERSITY/COLLEGE,3,"3,216,568","11,580","1,650"
Cowichan Valley Unincorporated Areas,Cowichan Valley Regional District,2005919,19999,2022,BC Hydro,CSMI,WAREHOUSES,128,"7,832,143","28,196","1,650"
Cowichan Valley Unincorporated Areas,Cowichan Valley Regional District,2005919,19999,2022,BC Hydro,Res,APARTMENT,398,"2,335,596","8,408","3,355"
Cowichan Valley Unincorporated Areas,Cowichan Valley Regional District,2005919,19999,2022,BC Hydro,Res,COMMON USE,60,"723,773","2,606","3,355"
Cowichan Valley Unincorporated Areas,Cowichan Valley Regional District,2005919,19999,2022,BC Hydro,Res,MOBILE/OTHER,"2,489","30,383,204","109,380","3,355"
Cowichan Valley Unincorporated Areas,Cowichan Valley Regional District,2005919,19999,2022,BC Hydro,Res,ROW HOME,239,"2,207,934","7,949","3,355"
Cowichan Valley Unincorporated Areas,Cowichan Valley Regional District,2005919,19999,2022,BC Hydro,Res,SINGLE/DUPLEX,"14,869","256,114,681","922,013","3,355"
Nanaimo Unincorporated Areas,Nanaimo Regional District,2005921,21999,2022,BC Hydro,CSMI,CONSTRUCTION,60,"517,115","1,862","1,422"
Nanaimo Unincorporated Areas,Nanaimo Regional District,2005921,21999,2022,BC Hydro,CSMI,FOOD RETAIL,29,"6,750,985","24,304","1,422"
Nanaimo Unincorporated Areas,Nanaimo Regional District,2005921,21999,2022,BC Hydro,CSMI,HEALTH SERVICES,17,"502,381","1,809","1,422"
Nanaimo Unincorporated Areas,Nanaimo Regional District,2005921,21999,2022,BC Hydro,CSMI,HOTELS,157,"10,668,262","38,406","1,422"
Nanaimo Unincorporated Areas,Nanaimo Regional District,2005921,21999,2022,BC Hydro,CSMI,IND_AGRICULTURE,650,"28,777,362","103,599","1,422"
Nanaimo Unincorporated Areas,Nanaimo Regional District,2005921,21999,2022,BC Hydro,CSMI,IND_CHEMICAL,13,"1,345,083","4,842","1,422"
Nanaimo Unincorporated Areas,Nanaimo Regional District,2005921,21999,2022,BC Hydro,CSMI,IND_FOOD/BEVERAGES,47,"4,447,447","16,011","1,422"
Nanaimo Unincorporated Areas,Nanaimo Regional District,2005921,21999,2022,BC Hydro,CSMI,IND_MANUFACTURING,178,"13,261,148","47,740","1,422"
Nanaimo Unincorporated Areas,Nanaimo Regional District,2005921,21999,2022,BC Hydro,CSMI,IND_MUNICIPAL PUMPING,84,"2,861,808","10,303","1,422"
Nanaimo Unincorporated Areas,Nanaimo Regional District,2005921,21999,2022,BC Hydro,CSMI,IND_NON-BUILDINGS,361,"3,790,527","13,646","1,422"
Nanaimo Unincorporated Areas,Nanaimo Regional District,2005921,21999,2022,BC Hydro,CSMI,IND_OTHER INDUSTRIAL,85,"2,763,488","9,949","1,422"
Nanaimo Unincorporated Areas,Nanaimo Regional District,2005921,21999,2022,BC Hydro,CSMI,IND_TRANSPORTATION,70,"4,548,937","16,376","1,422"
Nanaimo Unincorporated Areas,Nanaimo Regional District,2005921,21999,2022,BC Hydro,CSMI,IND_WOOD,65,"5,836,811","21,013","1,422"
Nanaimo Unincorporated Areas,Nanaimo Regional District,2005921,21999,2022,BC Hydro,CSMI,IRRIGATION,47,"613,715","2,209","1,422"
Nanaimo Unincorporated Areas,Nanaimo Regional District,2005921,21999,2022,BC Hydro,CSMI,NON-FOOD RETAIL,325,"8,926,941","32,137","1,422"
Nanaimo Unincorporated Areas,Nanaimo Regional District,2005921,21999,2022,BC Hydro,CSMI,NURSING HOME,4,"224,289",807,"1,422"
Nanaimo Unincorporated Areas,Nanaimo Regional District,2005921,21999,2022,BC Hydro,CSMI,OFFICES,365,"12,007,674","43,228","1,422"
Nanaimo Unincorporated Areas,Nanaimo Regional District,2005921,21999,2022,BC Hydro,CSMI,OTHER COMMERCIAL,133,"4,529,074","16,305","1,422"
Nanaimo Unincorporated Areas,Nanaimo Regional District,2005921,21999,2022,BC Hydro,CSMI,PUBLIC EV CHARGING,4,"155,317",559,"1,422"
Nanaimo Unincorporated Areas,Nanaimo Regional District,2005921,21999,2022,BC Hydro,CSMI,PUBLIC HOSPITAL,0,0,0,"1,422"
Nanaimo Unincorporated Areas,Nanaimo Regional District,2005921,21999,2022,BC Hydro,CSMI,RESTAURANT,42,"1,972,173","7,100","1,422"
Nanaimo Unincorporated Areas,Nanaimo Regional District,2005921,21999,2022,BC Hydro,CSMI,SCHOOL,26,"2,910,423","10,478","1,422"
Nanaimo Unincorporated Areas,Nanaimo Regional District,2005921,21999,2022,BC Hydro,CSMI,STREET LIGHT,115,"1,823,811","6,566","1,422"
Nanaimo Unincorporated Areas,Nanaimo Regional District,2005921,21999,2022,BC Hydro,CSMI,UNIVERSITY/COLLEGE,0,0,0,"1,422"
Nanaimo Unincorporated Areas,Nanaimo Regional District,2005921,21999,2022,BC Hydro,CSMI,WAREHOUSES,214,"4,392,204","15,812","1,422"
Nanaimo Unincorporated Areas,Nanaimo Regional District,2005921,21999,2022,BC Hydro,Res,APARTMENT,151,"1,234,941","4,446","3,997"
Nanaimo Unincorporated Areas,Nanaimo Regional District,2005921,21999,2022,BC Hydro,Res,COMMON USE,72,"918,306","3,306","3,997"
Nanaimo Unincorporated Areas,Nanaimo Regional District,2005921,21999,2022,BC Hydro,Res,MOBILE/OTHER,"3,745","46,723,230","168,204","3,997"
Nanaimo Unincorporated Areas,Nanaimo Regional District,2005921,21999,2022,BC Hydro,Res,ROW HOME,494,"3,836,644","13,812","3,997"
Nanaimo Unincorporated Areas,Nanaimo Regional District,2005921,21999,2022,BC Hydro,Res,SINGLE/DUPLEX,"17,800","294,909,217","1,061,673","3,997"
Alberni-Clayoquot Unincorporated Areas,Alberni-Clayoquot Regional District,2005923,23999,2022,BC Hydro,CSMI,CONSTRUCTION,40,"437,487","1,575",572
Alberni-Clayoquot Unincorporated Areas,Alberni-Clayoquot Regional District,2005923,23999,2022,BC Hydro,CSMI,FOOD RETAIL,4,"792,521","2,853",572
Alberni-Clayoquot Unincorporated Areas,Alberni-Clayoquot Regional District,2005923,23999,2022,BC Hydro,CSMI,HEALTH SERVICES,6,"294,214","1,059",572
Alberni-Clayoquot Unincorporated Areas,Alberni-Clayoquot Regional District,2005923,23999,2022,BC Hydro,CSMI,HOTELS,52,"3,281,707","11,814",572
Alberni-Clayoquot Unincorporated Areas,Alberni-Clayoquot Regional District,2005923,23999,2022,BC Hydro,CSMI,IND_AGRICULTURE,119,"6,253,795","22,514",572
Alberni-Clayoquot Unincorporated Areas,Alberni-Clayoquot Regional District,2005923,23999,2022,BC Hydro,CSMI,IND_CHEMICAL,0,0,0,572
Alberni-Clayoquot Unincorporated Areas,Alberni-Clayoquot Regional District,2005923,23999,2022,BC Hydro,CSMI,IND_FOOD/BEVERAGES,10,"2,346,800","8,448",572
Alberni-Clayoquot Unincorporated Areas,Alberni-Clayoquot Regional District,2005923,23999,2022,BC Hydro,CSMI,IND_MANUFACTURING,34,"9,315,007","33,534",572
Alberni-Clayoquot Unincorporated Areas,Alberni-Clayoquot Regional District,2005923,23999,2022,BC Hydro,CSMI,IND_MUNICIPAL PUMPING,53,"2,748,053","9,893",572
Alberni-Clayoquot Unincorporated Areas,Alberni-Clayoquot Regional District,2005923,23999,2022,BC Hydro,CSMI,IND_NON-BUILDINGS,99,"2,104,724","7,577",572
Alberni-Clayoquot Unincorporated Areas,Alberni-Clayoquot Regional District,2005923,23999,2022,BC Hydro,CSMI,IND_OTHER INDUSTRIAL,35,"3,707,646","13,348",572
Alberni-Clayoquot Unincorporated Areas,Alberni-Clayoquot Regional District,2005923,23999,2022,BC Hydro,CSMI,IND_TRANSPORTATION,38,"1,445,194","5,203",572
Alberni-Clayoquot Unincorporated Areas,Alberni-Clayoquot Regional District,2005923,23999,2022,BC Hydro,CSMI,IND_WOOD,31,"3,316,711","11,940",572
Alberni-Clayoquot Unincorporated Areas,Alberni-Clayoquot Regional District,2005923,23999,2022,BC Hydro,CSMI,IRRIGATION,10,"244,293",879,572
Alberni-Clayoquot Unincorporated Areas,Alberni-Clayoquot Regional District,2005923,23999,2022,BC Hydro,CSMI,NON-FOOD RETAIL,57,"1,342,128","4,832",572
Alberni-Clayoquot Unincorporated Areas,Alberni-Clayoquot Regional District,2005923,23999,2022,BC Hydro,CSMI,NURSING HOME,0,0,0,572
Alberni-Clayoquot Unincorporated Areas,Alberni-Clayoquot Regional District,2005923,23999,2022,BC Hydro,CSMI,OFFICES,131,"4,354,113","15,675",572
Alberni-Clayoquot Unincorporated Areas,Alberni-Clayoquot Regional District,2005923,23999,2022,BC Hydro,CSMI,OTHER COMMERCIAL,41,"2,217,139","7,982",572
Alberni-Clayoquot Unincorporated Areas,Alberni-Clayoquot Regional District,2005923,23999,2022,BC Hydro,CSMI,PUBLIC EV CHARGING,0,0,0,572
Alberni-Clayoquot Unincorporated Areas,Alberni-Clayoquot Regional District,2005923,23999,2022,BC Hydro,CSMI,PUBLIC HOSPITAL,0,0,0,572
Alberni-Clayoquot Unincorporated Areas,Alberni-Clayoquot Regional District,2005923,23999,2022,BC Hydro,CSMI,RESTAURANT,7,"129,715",467,572
Alberni-Clayoquot Unincorporated Areas,Alberni-Clayoquot Regional District,2005923,23999,2022,BC Hydro,CSMI,SCHOOL,15,"1,244,613","4,481",572
Alberni-Clayoquot Unincorporated Areas,Alberni-Clayoquot Regional District,2005923,23999,2022,BC Hydro,CSMI,STREET LIGHT,72,"311,142","1,120",572
Alberni-Clayoquot Unincorporated Areas,Alberni-Clayoquot Regional District,2005923,23999,2022,BC Hydro,CSMI,UNIVERSITY/COLLEGE,5,"2,597,013","9,349",572
Alberni-Clayoquot Unincorporated Areas,Alberni-Clayoquot Regional District,2005923,23999,2022,BC Hydro,CSMI,WAREHOUSES,32,"1,253,234","4,512",572
Alberni-Clayoquot Unincorporated Areas,Alberni-Clayoquot Regional District,2005923,23999,2022,BC Hydro,Res,APARTMENT,77,"579,850","2,087",912
Alberni-Clayoquot Unincorporated Areas,Alberni-Clayoquot Regional District,2005923,23999,2022,BC Hydro,Res,COMMON USE,12,"85,956",309,912
Alberni-Clayoquot Unincorporated Areas,Alberni-Clayoquot Regional District,2005923,23999,2022,BC Hydro,Res,MOBILE/OTHER,"1,018","10,683,088","38,459",912
Alberni-Clayoquot Unincorporated Areas,Alberni-Clayoquot Regional District,2005923,23999,2022,BC Hydro,Res,ROW HOME,100,"903,416","3,252",912
Alberni-Clayoquot Unincorporated Areas,Alberni-Clayoquot Regional District,2005923,23999,2022,BC Hydro,Res,SINGLE/DUPLEX,"4,394","67,096,538","241,548",912
Strathcona Unincorporated Areas,Strathcona Regional District,2005924,24999,2022,BC Hydro,CSMI,CONSTRUCTION,23,"127,801",460,625
Strathcona Unincorporated Areas,Strathcona Regional District,2005924,24999,2022,BC Hydro,CSMI,FOOD RETAIL,12,"4,866,302","17,519",625
Strathcona Unincorporated Areas,Strathcona Regional District,2005924,24999,2022,BC Hydro,CSMI,HEALTH SERVICES,6,"265,293",955,625
Strathcona Unincorporated Areas,Strathcona Regional District,2005924,24999,2022,BC Hydro,CSMI,HOTELS,94,"5,511,662","19,842",625
Strathcona Unincorporated Areas,Strathcona Regional District,2005924,24999,2022,BC Hydro,CSMI,IND_AGRICULTURE,54,"10,355,022","37,278",625
Strathcona Unincorporated Areas,Strathcona Regional District,2005924,24999,2022,BC Hydro,CSMI,IND_CHEMICAL,0,0,0,625
Strathcona Unincorporated Areas,Strathcona Regional District,2005924,24999,2022,BC Hydro,CSMI,IND_FOOD/BEVERAGES,16,"3,170,258","11,413",625
Strathcona Unincorporated Areas,Strathcona Regional District,2005924,24999,2022,BC Hydro,CSMI,IND_MANUFACTURING,26,"6,020,958","21,675",625
Strathcona Unincorporated Areas,Strathcona Regional District,2005924,24999,2022,BC Hydro,CSMI,IND_MUNICIPAL PUMPING,39,"1,228,993","4,424",625
Strathcona Unincorporated Areas,Strathcona Regional District,2005924,24999,2022,BC Hydro,CSMI,IND_NON-BUILDINGS,223,"3,688,546","13,279",625
Strathcona Unincorporated Areas,Strathcona Regional District,2005924,24999,2022,BC Hydro,CSMI,IND_OTHER INDUSTRIAL,11,"269,072",969,625
Strathcona Unincorporated Areas,Strathcona Regional District,2005924,24999,2022,BC Hydro,CSMI,IND_TRANSPORTATION,14,"4,144,449","14,920",625
Strathcona Unincorporated Areas,Strathcona Regional District,2005924,24999,2022,BC Hydro,CSMI,IND_WOOD,27,"1,352,576","4,869",625
Strathcona Unincorporated Areas,Strathcona Regional District,2005924,24999,2022,BC Hydro,CSMI,IRRIGATION,3,"72,667",262,625
Strathcona Unincorporated Areas,Strathcona Regional District,2005924,24999,2022,BC Hydro,CSMI,NON-FOOD RETAIL,59,"5,300,123","19,080",625
Strathcona Unincorporated Areas,Strathcona Regional District,2005924,24999,2022,BC Hydro,CSMI,NURSING HOME,0,0,0,625
Strathcona Unincorporated Areas,Strathcona Regional District,2005924,24999,2022,BC Hydro,CSMI,OFFICES,112,"3,515,011","12,654",625
Strathcona Unincorporated Areas,Strathcona Regional District,2005924,24999,2022,BC Hydro,CSMI,OTHER COMMERCIAL,33,"857,020","3,085",625
Strathcona Unincorporated Areas,Strathcona Regional District,2005924,24999,2022,BC Hydro,CSMI,PUBLIC EV CHARGING,0,0,0,625
Strathcona Unincorporated Areas,Strathcona Regional District,2005924,24999,2022,BC Hydro,CSMI,PUBLIC HOSPITAL,0,0,0,625
Strathcona Unincorporated Areas,Strathcona Regional District,2005924,24999,2022,BC Hydro,CSMI,RESTAURANT,19,"1,152,732","4,150",625
Strathcona Unincorporated Areas,Strathcona Regional District,2005924,24999,2022,BC Hydro,CSMI,SCHOOL,12,"886,458","3,191",625
Strathcona Unincorporated Areas,Strathcona Regional District,2005924,24999,2022,BC Hydro,CSMI,STREET LIGHT,40,"194,922",702,625
Strathcona Unincorporated Areas,Strathcona Regional District,2005924,24999,2022,BC Hydro,CSMI,UNIVERSITY/COLLEGE,0,0,0,625
Strathcona Unincorporated Areas,Strathcona Regional District,2005924,24999,2022,BC Hydro,CSMI,WAREHOUSES,25,"1,358,398","4,890",625
Strathcona Unincorporated Areas,Strathcona Regional District,2005924,24999,2022,BC Hydro,Res,APARTMENT,19,"130,628",470,864
Strathcona Unincorporated Areas,Strathcona Regional District,2005924,24999,2022,BC Hydro,Res,COMMON USE,13,"193,670",697,864
Strathcona Unincorporated Areas,Strathcona Regional District,2005924,24999,2022,BC Hydro,Res,MOBILE/OTHER,"1,004","11,972,417","43,101",864
Strathcona Unincorporated Areas,Strathcona Regional District,2005924,24999,2022,BC Hydro,Res,ROW HOME,34,"342,319","1,232",864
Strathcona Unincorporated Areas,Strathcona Regional District,2005924,24999,2022,BC Hydro,Res,SINGLE/DUPLEX,"4,145","62,543,232","225,156",864
Comox Valley Unincorporated Areas,Comox Valley Regional District,2005926,26999,2022,BC Hydro,CSMI,CONSTRUCTION,52,"514,422","1,852",759
Comox Valley Unincorporated Areas,Comox Valley Regional District,2005926,26999,2022,BC Hydro,CSMI,FOOD RETAIL,13,"950,210","3,421",759
Comox Valley Unincorporated Areas,Comox Valley Regional District,2005926,26999,2022,BC Hydro,CSMI,HEALTH SERVICES,3,"59,983",216,759
Comox Valley Unincorporated Areas,Comox Valley Regional District,2005926,26999,2022,BC Hydro,CSMI,HOTELS,38,"4,623,109","16,643",759
Comox Valley Unincorporated Areas,Comox Valley Regional District,2005926,26999,2022,BC Hydro,CSMI,IND_AGRICULTURE,650,"24,424,746","87,929",759
Comox Valley Unincorporated Areas,Comox Valley Regional District,2005926,26999,2022,BC Hydro,CSMI,IND_CHEMICAL,4,"72,571",261,759
Comox Valley Unincorporated Areas,Comox Valley Regional District,2005926,26999,2022,BC Hydro,CSMI,IND_FOOD/BEVERAGES,23,"1,527,753","5,500",759
Comox Valley Unincorporated Areas,Comox Valley Regional District,2005926,26999,2022,BC Hydro,CSMI,IND_MANUFACTURING,78,"3,583,615","12,901",759
Comox Valley Unincorporated Areas,Comox Valley Regional District,2005926,26999,2022,BC Hydro,CSMI,IND_MUNICIPAL PUMPING,39,"1,330,287","4,789",759
Comox Valley Unincorporated Areas,Comox Valley Regional District,2005926,26999,2022,BC Hydro,CSMI,IND_NON-BUILDINGS,215,"2,152,804","7,750",759
Comox Valley Unincorporated Areas,Comox Valley Regional District,2005926,26999,2022,BC Hydro,CSMI,IND_OTHER INDUSTRIAL,37,"719,707","2,591",759
Comox Valley Unincorporated Areas,Comox Valley Regional District,2005926,26999,2022,BC Hydro,CSMI,IND_TRANSPORTATION,22,"2,722,395","9,801",759
Comox Valley Unincorporated Areas,Comox Valley Regional District,2005926,26999,2022,BC Hydro,CSMI,IND_WOOD,25,"961,222","3,460",759
Comox Valley Unincorporated Areas,Comox Valley Regional District,2005926,26999,2022,BC Hydro,CSMI,IRRIGATION,38,"325,165","1,171",759
Comox Valley Unincorporated Areas,Comox Valley Regional District,2005926,26999,2022,BC Hydro,CSMI,NON-FOOD RETAIL,100,"3,147,403","11,331",759
Comox Valley Unincorporated Areas,Comox Valley Regional District,2005926,26999,2022,BC Hydro,CSMI,NURSING HOME,0,0,0,759
Comox Valley Unincorporated Areas,Comox Valley Regional District,2005926,26999,2022,BC Hydro,CSMI,OFFICES,124,"11,029,438","39,706",759
